000000000214,000000021400,-02128,000579,001527,-00008,-00004,-00007,-00006,000003,000000,000001,000001,000001,000000,000001,000000,000000
000000000215,000000021500,-02112,000503,001585,-00007,-00003,-00003,-00009,-00005,000000,000000,000000,000000,000001,000000,-00001,000000
000000000216,000000021600,-02090,000426,001638,-00008,-00006,-00007,-00011,-00005,000001,000000,000000,000000,000000,-00001,-00001,000000
000000000217,000000021700,-02062,000348,001685,-00008,-00010,-00002,-00012,-00001,000000,000000,000000,000000,000001,000000,000000,000000
000000000218,000000021800,-02028,000275,001725,-00008,-00005,-00007,-00009,-00011,000001,000001,000000,000001,-00001,-00001,-00002,-00001
000000000219,000000021900,-01991,000201,001760,-00011,000003,000001,-00008,-00005,000001,000001,-00001,000001,000000,000001,-00001,000001
000000000220,000000022000,-01949,000135,001789,-00007,000001,-00011,-00005,-00003,000001,000000,000000,-00001,000000,000000,-00001,-00001
000000000221,000000022100,-01910,000068,001816,-00008,-00001,000005,-00003,-00009,000001,000000,000000,000000,000000,000000,-00001,000000
000000000222,000000022200,-01872,000004,001842,-00008,000003,-00005,000000,000003,000000,000000,000000,000000,000001,000000,000000,000000
000000000223,000000022300,-01838,-00057,001870,-00008,000007,000002,-00004,-00003,-00001,-00001,-00001,-00001,000001,000000,-00001,000000
000000000224,000000022400,-01804,-00117,001901,-00005,000003,-00003,-00005,-00002,000001,000000,000000,000001,-00001,000001,000000,000000
000000000225,000000022500,-01776,-00180,001931,-00008,-00001,-00003,-00001,000007,000001,000001,000000,000001,000001,-00001,-00001,-00001
000000000226,000000022600,-01747,-00245,001965,-00008,-00005,-00003,-00001,-00005,000001,000000,000000,000000,000001,000000,-00001,-00001
000000000227,000000022700,-01714,-00312,002002,-00008,-00005,-00008,000002,-00005,000001,000001,000000,000001,-00001,000001,-00001,000000
000000000228,000000022800,-01681,-00376,002034,-00007,-00005,-00003,000001,000000,000000,000000,000000,000002,000000,-00001,-00001,-00001
000000000229,000000022900,-01642,-00443,002061,-00007,-00007,-00007,000001,-00010,000000,000000,000001,000001,000000,000001,000000,000000
000000000230,000000023000,-01595,-00512,002084,-00007,-00012,-00003,-00003,-00005,000000,000001,000000,000000,000000,000000,-00001,-00002
000000000231,000000023100,-01539,-00586,002099,-00007,-00005,-00005,-00005,-00001,000001,000000,000000,-00001,000000,000000,-00001,000001
000000000232,000000023200,-01480,-00662,002117,-00008,000001,000001,-00004,-00011,000001,000000,000001,000001,000000,000001,000000,000000
000000000233,000000023300,-01424,-00738,002134,-00008,000003,-00008,-00003,000000,000002,000002,000001,000003,000001,-00001,-00001,-00001
000000000234,000000023400,-01362,-00814,002147,-00007,000000,000005,-00003,-00004,000001,000001,000001,000001,000000,000000,-00001,-00001
000000000235,000000023500,-01304,-00888,002163,-00007,000004,-00007,-00005,-00004,000000,-00001,000000,000001,000000,000000,000000,000000
000000000236,000000023600,-01246,-00960,002177,-00007,000009,000005,-00007,000006,000000,000000,000000,000000,000000,000000,-00002,-00001
000000000237,000000023700,-01191,-01027,002191,-00007,000005,-00004,-00009,-00001,000001,000000,000000,000001,000001,-00001,-00001,-00001
000000000238,000000023800,-01141,-01088,002199,-00009,-00003,-00005,-00011,-00004,000001,000001,000000,000000,000000,000000,-00001,000001
000000000239,000000023900,-01092,-01142,002203,-00008,-00004,-00003,-00008,000003,-00001,000000,000000,000000,000000,000000,-00001,000000
000000000240,000000024000,-01043,-01190,002201,-00008,-00005,-00008,-00007,-00009,000000,000001,000000,000001,000000,000001,-00001,-00001
000000000241,000000024100,-00992,-01233,002193,-00009,-00005,-00004,-00006,-00005,000001,000001,000001,000001,000000,000001,000000,-00001
000000000242,000000024200,-00940,-01278,002185,-00009,-00009,-00007,-00005,-00001,000000,000001,-00001,-00001,000000,000000,-00001,000000
000000000243,000000024300,-00884,-01322,002174,-00007,-00010,-00003,-00005,-00012,000000,000000,000000,000000,000000,-00001,-00002,000000
000000000244,000000024400,-00826,-01370,002163,-00007,-00001,-00005,-00004,-00003,000000,000000,000000,000000,000001,000001,-00001,-00001
000000000245,000000024500,-00762,-01421,002151,-00009,000001,-00001,-00004,-00003,000000,000001,000000,000000,000001,000001,-00001,000000
000000000246,000000024600,-00694,-01473,002134,-00009,-00001,-00007,-00003,-00008,000001,000001,000000,000000,000001,000000,-00001,000000
000000000247,000000024700,-00620,-01530,002117,-00008,000000,000004,000001,000003,-00002,-00002,-00003,000000,000000,000001,-00002,-00001
000000000248,000000024800,-00546,-01589,002099,-00007,000009,-00005,000004,000000,-00001,000000,000000,000000,000001,000000,-00001,-00001
000000000249,000000024900,-00470,-01644,002077,-00009,000004,000005,000002,-00003,000000,000000,000000,000001,000000,000000,-00002,000000
000000000250,000000025000,-00394,-01693,002051,-00008,-00002,-00008,000000,000005,000000,000001,000000,000000,000000,000001,-00002,000000
000000000251,000000025100,-00318,-01736,002019,-00006,-00005,-00001,-00004,-00004,000001,000001,000000,000001,000000,000000,-00001,000000
000000000252,000000025200,-00246,-01776,001985,-00007,-00004,-00006,-00005,-00003,000000,000000,000000,000000,000000,000001,-00001,000000
000000000253,000000025300,-00178,-01806,001948,-00007,-00003,-00006,-00005,000003,000001,000001,000000,000001,-00001,000001,-00001,000000
000000000254,000000025400,-00112,-01835,001909,-00008,-00007,-00003,-00005,-00009,000001,000001,000001,000001,000000,-00001,-00002,-00002
000000000255,000000025500,-00050,-01861,001873,-00008,-00012,-00007,-00007,-00006,000000,000000,000000,000000,000000,000000,-00001,-00001
000000000256,000000025600,000011,-01888,001840,-00008,-00003,-00001,-00006,-00003,000001,000001,000000,000001,000001,000000,-00001,000000
000000000257,000000025700,000071,-01917,001808,-00007,000001,-00006,-00011,-00011,000000,000000,000000,000000,000000,000000,-00001,000000
000000000258,000000025800,000131,-01947,001775,-00008,000000,-00001,-00012,-00003,000000,000000,000000,000000,000000,000000,-00001,000000
000000000259,000000025900,000193,-01977,001744,-00008,000001,-00002,-00010,-00003,000001,000000,000000,000001,000001,000000,000000,-00001
000000000260,000000026000,000257,-02010,001712,-00008,000004,000003,-00005,-00006,000000,000000,000000,000000,000001,000000,000000,000000
000000000261,000000026100,000323,-02042,001677,-00008,000007,-00007,-00005,000003,000001,000000,-00001,000001,000001,000001,-00001,000000
000000000262,000000026200,000391,-02068,001637,-00007,000001,000004,-00004,-00002,000000,000001,000001,000000,000000,000001,-00001,-00001
000000000263,000000026300,000458,-02092,001591,-00008,-00005,-00011,-00003,-00003,000000,000000,000000,000001,-00001,000000,-00002,000000
000000000264,000000026400,000529,-02108,001535,-00007,-00004,000000,-00006,000003,000000,000000,000000,000000,000000,000000,000000,000000
000000000265,000000026500,000603,-02126,001482,-00008,-00002,-00007,-00007,-00006,000000,000000,000000,000000,000000,000001,000000,-00001
000000000266,000000026600,000679,-02146,001425,-00007,-00005,-00005,-00004,-00004,000000,000001,000000,000001,000001,000000,-00001,000000
000000000267,000000026700,000753,-02163,001365,-00008,-00011,-00003,000000,000000,000001,000001,000001,000001,000001,000000,-00002,-00001
000000000268,000000026800,000826,-02181,001308,-00008,-00005,-00004,000001,-00011,000000,000000,000000,-00001,000001,000001,-00001,-00001
000000000269,000000026900,000899,-02194,001250,-00007,000002,-00001,000002,-00003,000000,000000,000000,000000,000001,000001,-00001,-00001
000000000270,000000027000,000967,-02207,001197,-00008,000000,-00006,-00001,-00003,-00001,000000,000000,000000,000000,-00001,-00002,-00001
000000000271,000000027100,001031,-02216,001143,-00008,-00001,-00001,-00003,-00011,000000,000000,000000,000001,000000,000000,-00001,000000
000000000272,000000027200,001087,-02222,001093,-00009,000005,-00003,-00003,000000,000000,000000,000000,000000,000000,-00001,-00002,-00001
000000000273,000000027300,001136,-02220,001041,-00008,000008,000001,-00003,-00001,000000,000001,000000,000001,000000,000000,-00001,-00001
000000000274,000000027400,001179,-02214,000987,-00013,000003,-00007,-00005,-00004,000000,000000,-00001,000000,000000,-00001,000000,-00001
000000000275,000000027500,001224,-02205,000939,-00008,-00003,000001,-00003,000007,000000,000002,000002,000001,000001,000001,000000,-00001
000000000276,000000027600,001268,-02196,000884,-00008,-00003,-00013,-00006,-00001,000000,000000,000000,000000,000000,000000,-00001,000000
000000000277,000000027700,001317,-02188,000827,-00009,-00002,000003,-00007,-00003,000000,000000,000000,000000,000000,000000,-00001,000000
000000000278,000000027800,001371,-02180,000765,-00009,-00004,-00012,-00008,000005,000000,000001,000000,-00001,000000,000000,000000,000000
000000000279,000000027900,001425,-02167,000697,-00007,-00011,000001,-00012,-00005,000000,000001,000000,000000,000001,000000,-00001,-00001
000000000280,000000028000,001483,-02151,000625,-00008,-00005,-00007,-00011,-00005,000000,000000,000000,000001,000001,000000,-00001,000001
000000000281,000000028100,001544,-02138,000550,-00008,000000,-00003,-00008,-00003,000000,000000,000000,000000,-00001,000001,-00001,-00002
000000000282,000000028200,001600,-02120,000476,-00009,-00001,-00002,-00005,-00012,000000,000001,000000,000000,000001,000001,-00001,-00001
000000000283,000000028300,001651,-02094,000400,-00009,-00001,-00006,-00005,-00006,000000,000000,000000,000000,000000,-00001,-00001,000000
000000000284,000000028400,001695,-02064,000326,-00008,000003,000001,-00004,-00005,000002,000003,000002,000003,-00002,-00003,-00002,-00001
000000000285,000000028500,001737,-02028,000256,-00007,000005,-00004,-00005,-00010,000001,000000,000000,000000,000000,000000,000000,000000
000000000286,000000028600,001769,-01991,000184,-00007,000005,-00001,-00006,000001,000000,000001,000001,000000,000001,000001,-00002,000000
000000000287,000000028700,001796,-01950,000115,-00008,-00003,-00003,-00003,-00001,000001,000000,000001,000001,000001,000001,-00001,-00001
000000000288,000000028800,001822,-01910,000050,-00008,-00007,-00004,-00003,-00005,000001,000000,000001,000001,000000,000000,000000,000000
000000000289,000000028900,001848,-01871,-00012,-00009,-00002,-00008,000001,000007,000000,000000,000001,000000,000001,000001,-00002,-00001
000000000290,000000029000,001875,-01836,-00074,-00008,-00002,000001,000005,-00004,000000,000000,000000,000000,000000,000000,000001,000000
000000000291,000000029100,001905,-01804,-00134,-00009,-00006,-00011,000002,-00003,000000,000000,000000,000001,000000,000000,000000,-00001
000000000292,000000029200,001935,-01772,-00197,-00008,-00011,000003,-00001,000003,000000,000001,000001,000001,000000,000000,-00002,000000
000000000293,000000029300,001969,-01741,-00260,-00007,-00003,-00011,-00002,-00008,000000,000000,000001,000001,000001,000000,-00001,000000
000000000294,000000029400,002005,-01709,-00327,-00008,000003,000001,-00005,-00005,000001,000001,000000,000000,000001,000001,-00001,000000
000000000295,000000029500,002036,-01674,-00393,-00009,000000,-00008,-00006,-00003,000000,000001,000000,000000,000000,000001,-00001,000000
000000000296,000000029600,002064,-01634,-00461,-00008,000001,-00002,-00004,-00012,000002,000001,000000,000001,000000,-00001,-00002,000000
000000000297,000000029700,002085,-01586,-00530,-00009,000006,000001,-00004,-00003,000000,-00001,000000,000000,000000,-00001,-00001,000000
000000000298,000000029800,002098,-01528,-00602,-00009,000007,-00005,-00007,-00002,000001,000000,000000,000000,-00002,-00003,-00003,-00003
000000000299,000000029900,002114,-01471,-00676,-00009,000001,-00001,-00010,-00005,000000,000000,000000,000000,000000,000000,-00001,000000
000000000300,000000030000,002133,-01409,-00747,-00008,-00005,-00005,-00011,000003,000000,000000,000000,000000,000000,-00001,000000,-00001
000000000301,000000030100,002145,-01350,-00821,-00008,-00005,-00004,-00012,-00003,000000,000000,000001,000000,000000,000000,000000,000000
000000000302,000000030200,002157,-01293,-00891,-00007,-00004,-00007,-00010,-00005,000000,000000,-00001,000001,000000,000000,-00001,000000
000000000303,000000030300,002168,-01236,-00958,-00008,-00004,-00003,-00006,000005,000002,-00001,-00001,-00001,000000,000001,-00001,000000
000000000304,000000030400,002179,-01184,-01021,-00008,-00010,-00007,-00003,-00005,000001,000000,000000,-00001,000000,-00001,-00002,-00002
000000000305,000000030500,002186,-01131,-01080,-00008,-00005,000001,-00004,-00005,000000,000000,000001,000000,-00001,-00001,-00001,-00001
000000000306,000000030600,002190,-01083,-01131,-00009,000002,-00010,-00004,000000,000000,000001,000000,000001,000000,000000,000000,000000
000000000307,000000030700,002186,-01034,-01176,-00008,000000,000004,-00005,-00009,000000,000001,000000,000000,000000,000000,-00001,-00001
000000000308,000000030800,002180,-00982,-01220,-00007,-00001,-00011,-00005,-00006,000000,000000,-00001,000000,000001,000000,000000,000000
000000000309,000000030900,002169,-00928,-01264,-00008,000003,000004,-00001,-00001,000001,000001,000001,000001,000001,000001,-00001,000000
000000000310,000000031000,002162,-00872,-01311,-00008,000010,-00003,000001,-00010,000000,-00001,-00001,-00001,000000,000000,000000,000000
000000000311,000000031100,002154,-00813,-01362,-00009,000003,-00003,000003,-00004,000001,000001,000000,000000,000001,000001,-00001,000000
000000000312,000000031200,002145,-00749,-01416,-00008,-00003,-00001,000001,-00003,000000,000001,000001,000001,-00001,-00001,-00001,-00001
000000000313,000000031300,002132,-00677,-01472,-00008,-00003,-00007,-00002,-00006,000000,000000,000000,000000,000000,000001,000000,-00001
000000000314,000000031400,002115,-00603,-01532,-00010,-00004,-00003,-00005,000003,000000,000001,000001,000000,000000,000000,-00001,000000
000000000315,000000031500,002099,-00527,-01592,-00008,-00005,-00007,-00006,-00003,000000,000001,000000,000001,000001,000000,000000,-00001
000000000316,000000031600,002078,-00448,-01645,-00008,-00010,-00006,-00007,-00003,000000,000000,000000,000001,000000,000000,-00001,000000
000000000317,000000031700,002048,-00372,-01694,-00008,-00008,-00006,-00004,000005,000001,000001,000001,000001,-00001,000001,-00002,000000
000000000318,000000031800,002016,-00297,-01734,-00008,-00002,-00002,-00004,-00005,000000,000000,000001,000000,-00001,000000,-00001,-00001
000000000319,000000031900,001980,-00228,-01768,-00009,000002,-00007,-00006,-00004,000001,000001,000000,-00001,000001,-00001,-00001,-00001
000000000320,000000032000,001941,-00158,-01799,-00008,000000,000002,-00009,000000,000000,000000,000001,000000,000000,000000,000000,000000
000000000321,000000032100,001901,-00091,-01828,-00009,000004,-00007,-00009,-00010,000000,000001,000001,000000,000000,000001,-00001,000000
000000000322,000000032200,001865,-00027,-01855,-00009,000005,000005,-00009,-00005,000000,000001,000001,000001,000001,000000,000000,000000
000000000323,000000032300,001832,000037,-01884,-00009,000007,-00010,-00007,-00002,000000,000001,000001,000000,000001,000001,-00001,000000
000000000324,000000032400,001799,000099,-01914,-00008,-00001,000002,-00004,-00010,000000,000000,000000,000001,000001,000001,-00001,-00001
000000000325,000000032500,001766,000162,-01946,-00009,-00005,-00007,-00005,-00003,000001,000000,000002,000002,000000,000001,-00001,-00001
000000000326,000000032600,001735,000228,-01978,-00009,-00005,-00007,-00006,-00003,000000,000000,000000,000001,000000,000000,000000,000000
000000000327,000000032700,001702,000295,-02010,-00007,-00004,-00004,-00007,-00006,000000,000000,-00001,000000,000000,000000,-00001,000000
000000000328,000000032800,001667,000360,-02041,-00008,-00007,-00006,-00003,000007,000002,000000,000001,000001,000000,-00001,-00001,000000
000000000329,000000032900,001628,000429,-02070,-00008,-00010,-00002,-00006,-00003,000001,000001,000001,-00001,000001,000000,-00001,-00001
000000000330,000000033000,001581,000495,-02093,-00007,-00005,-00006,-00002,-00004,000001,000001,000001,000001,-00001,000001,-00001,000000
000000000331,000000033100,001529,000568,-02112,-00009,000000,-00002,000000,000003,000002,000001,000001,000001,000001,-00001,-00001,000000
000000000332,000000033200,001472,000643,-02130,-00009,000001,-00005,000003,-00008,000000,000001,000000,000000,-00001,000000,-00001,-00001
000000000333,000000033300,001415,000719,-02147,-00008,-00001,000000,000003,-00004,000000,000000,000000,000000,000001,000000,000000,000000
000000000334,000000033400,001353,000795,-02162,-00008,000004,-00003,000000,-00001,000000,000000,000000,000000,000001,000000,-00001,-00001
000000000335,000000033500,001295,000870,-02176,-00007,000008,000005,-00003,-00010,000001,000002,000001,000001,000000,000001,-00001,000000
000000000336,000000033600,001239,000944,-02184,-00005,000005,-00009,-00004,-00002,000000,000000,000000,000001,000001,000001,000000,000000
000000000337,000000033700,001179,001008,-02201,-00008,-00003,000005,-00004,-00003,000001,000000,000000,000000,000001,000001,-00001,-00001
000000000338,000000033800,001128,001071,-02208,-00009,-00005,-00013,-00005,-00007,000002,000000,000001,000000,-00001,000000,000000,000000
000000000339,000000033900,001077,001125,-02214,-00009,-00004,-00001,-00005,000002,000000,000000,000000,000000,000000,000000,-00001,-00001
000000000340,000000034000,001029,001175,-02211,-00007,-00005,-00008,-00007,-00003,000000,000000,000001,000001,000000,-00001,-00001,-00001
000000000341,000000034100,000976,001219,-02206,-00009,-00009,-00007,-00009,-00003,000001,000000,000000,000000,-00001,000001,000000,-00001
000000000342,000000034200,000925,001263,-02198,-00008,-00008,-00002,-00010,000006,000000,000000,000001,000001,000000,000000,-00001,000000
000000000343,000000034300,000869,001306,-02186,-00008,-00003,-00007,-00013,-00005,000000,000000,000001,000001,000000,-00001,000000,-00001
000000000344,000000034400,000813,001353,-02176,-00007,000000,-00001,-00010,-00002,000000,000000,000000,000000,000000,000000,-00001,-00001
000000000345,000000034500,000749,001405,-02164,-00009,-00001,-00005,-00005,-00001,000000,000000,000000,000001,000000,-00001,-00003,000000
000000000346,000000034600,000679,001456,-02146,-00009,000001,000001,-00005,-00011,000000,000000,000000,000000,000000,000001,000000,000000
000000000347,000000034700,000605,001515,-02127,-00009,000005,-00003,-00003,-00004,000000,000000,000000,000000,000001,000001,000001,-00001
000000000348,000000034800,000531,001573,-02112,-00010,000006,000001,-00004,-00003,000001,000000,000001,000000,000001,000001,-00001,-00002
000000000349,000000034900,000454,001628,-02090,-00009,000001,-00007,-00005,-00011,000000,000000,000001,000001,000000,000001,000000,000000
000000000350,000000035000,000380,001677,-02063,-00009,-00003,000001,-00005,-00004,-00001,-00002,-00001,-00001,000000,000001,000000,-00001
000000000351,000000035100,000305,001721,-02032,-00009,-00003,-00012,-00003,-00003,000000,000000,000000,000000,000000,000000,-00001,-00001
000000000352,000000035200,000233,001759,-01998,-00007,-00005,000001,000001,-00005,000000,000000,000000,000000,000000,000001,-00001,-00001
000000000353,000000035300,000164,001790,-01960,-00008,-00007,-00013,000003,000005,000001,000001,000003,000001,000001,000000,000000,-00001
000000000354,000000035400,000098,001818,-01920,-00008,-00012,000000,000001,000000,000001,000000,000001,000000,-00001,000001,-00001,-00001
000000000355,000000035500,000037,001843,-01884,-00008,-00005,-00006,-00001,-00003,000001,000001,000001,000001,-00001,000001,-00001,-00001
000000000356,000000035600,-00024,001870,-01846,-00008,000000,-00003,-00003,000004,000000,000000,000001,000000,000000,000000,000000,000000
000000000357,000000035700,-00083,001897,-01816,-00008,-00001,-00003,-00005,-00008,000000,000000,000001,000001,000000,000000,-00002,-00001
000000000358,000000035800,-00143,001925,-01785,-00008,000000,-00005,-00005,-00005,000000,000000,000000,000000,000000,000001,-00001,000000
000000000359,000000035900,-00204,001956,-01756,-00008,000004,000002,-00003,-00002,000000,000000,000000,000001,-00002,-00001,-00003,-00002
000000000360,000000036000,-00268,001989,-01724,-00010,000005,-00004,-00006,-00013,000002,000000,000001,000001,000000,000001,-00001,-00001
000000000361,000000036100,-00334,002023,-01690,-00009,000001,-00002,-00007,-00005,000000,000000,000000,000000,000001,000001,-00001,000000
000000000362,000000036200,-00401,002053,-01651,-00008,-00003,-00004,-00010,-00003,000001,000000,000000,000001,000001,000000,000000,000000
000000000363,000000036300,-00471,002077,-01606,-00008,-00005,-00001,-00010,-00009,000001,000000,000000,000000,000000,000001,-00001,000000
000000000364,000000036400,-00542,002095,-01551,-00008,000000,-00009,-00011,000003,000001,000002,000001,000002,000001,000001,000000,000000
000000000365,000000036500,-00614,002110,-01492,-00008,-00004,000001,-00009,-00001,000001,000000,000000,000001,000000,000000,-00001,000000
000000000366,000000036600,-00691,002128,-01436,-00008,-00009,-00013,-00005,-00004,000001,000000,000001,000001,000001,000000,-00001,000000
000000000367,000000036700,-00766,002143,-01377,-00009,-00009,000003,-00003,000005,-00002,000000,000000,000000,000001,000000,-00001,-00001
000000000368,000000036800,-00841,002160,-01320,-00009,-00001,-00009,-00003,-00004,000001,000000,-00001,000001,000000,000000,000000,-00001
000000000369,000000036900,-00911,002175,-01263,-00007,000002,-00001,-00006,-00005,000000,000000,000000,000000,000000,000000,-00001,-00001
000000000370,000000037000,-00980,002189,-01208,-00009,-00002,-00005,-00005,000000,000001,000000,000001,000001,000000,000001,-00001,000000
000000000371,000000037100,-01042,002199,-01156,-00007,000001,-00003,-00003,-00011,000001,000000,000001,000000,000000,000000,-00001,-00001
000000000372,000000037200,-01098,002206,-01104,-00008,000005,000004,000000,-00004,000001,000000,000001,000000,-00001,-00001,-00002,-00001
000000000373,000000037300,-01147,002206,-01057,-00008,000007,-00005,000001,-00002,-00001,-00002,-00001,-00002,000001,000001,000001,000000
000000000374,000000037400,-01192,002198,-01004,-00007,000000,-00003,000002,-00010,000001,000000,000001,-00001,000001,000001,000000,-00001
000000000375,000000037500,-01234,002189,-00951,-00008,-00005,-00004,000001,-00001,000001,000000,000000,000000,000000,000000,-00001,-00001
000000000376,000000037600,-01280,002178,-00898,-00009,-00006,-00003,-00002,-00002,000000,000000,000000,000000,-00001,000000,-00001,-00001
000000000377,000000037700,-01328,002170,-00840,-00008,-00005,-00007,-00006,-00004,000001,000001,000001,000001,000000,000001,-00001,000000
000000000378,000000037800,-01381,002163,-00778,-00008,-00004,000002,-00005,000006,000001,000000,000001,000000,000000,-00001,-00001,000000
000000000379,000000037900,-01437,002148,-00711,-00009,-00009,-00010,-00004,-00002,000001,000000,-00001,000001,000001,-00001,-00001,-00001
000000000380,000000038000,-01494,002136,-00638,-00009,-00009,000002,-00005,-00003,000001,000001,000001,000000,-00001,000001,-00002,-00001
000000000381,000000038100,-01556,002122,-00565,-00007,-00001,-00011,-00006,000003,000001,000001,000001,000001,000001,000001,-00002,000000
000000000382,000000038200,-01613,002101,-00489,-00007,000003,000001,-00007,-00008,000001,000000,000000,000001,000000,000000,-00001,000000
000000000383,000000038300,-01664,002076,-00412,-00010,-00001,-00007,-00011,-00005,000001,000000,000001,000000,000001,000000,-00001,000000
000000000384,000000038400,-01708,002045,-00337,-00008,000003,-00001,-00011,-00001,000001,000000,000000,000000,000000,-00001,-00001,-00001
000000000385,000000038500,-01747,002011,-00266,-00009,000007,000001,-00009,-00011,000001,000000,000000,000000,000000,000000,-00001,000000
000000000386,000000038600,-01781,001974,-00197,-00008,000005,-00007,-00008,-00005,000001,000000,000001,000000,000000,-00001,-00002,-00002
000000000387,000000038700,-01810,001934,-00129,-00008,-00002,-00002,-00005,-00003,000001,000000,000001,000000,000000,000001,-00001,000000
000000000388,000000038800,-01838,001893,-00063,-00009,-00007,-00007,-00005,-00007,000001,000001,000001,000001,000000,000001,000000,-00001
000000000389,000000038900,-01864,001858,000002,-00008,-00005,-00003,-00006,000003,000000,000000,000000,000000,000000,-00001,000000,-00001
000000000390,000000039000,-01894,001823,000065,-00008,-00003,-00007,-00005,-00003,000000,000001,000000,000000,000000,000001,000000,000000
000000000391,000000039100,-01923,001789,000125,-00008,-00006,-00001,-00005,-00004,000001,000000,000001,000001,000000,000000,-00001,000000
000000000392,000000039200,-01952,001757,000187,-00007,-00009,-00008,-00003,000006,-00001,-00001,000001,-00001,000000,-00001,-00001,-00001
000000000393,000000039300,-01984,001723,000250,-00008,-00004,000003,000003,-00005,000001,000000,000001,000000,000001,000000,-00001,000000
000000000394,000000039400,-02016,001689,000315,-00009,000002,-00009,000003,-00004,000000,000001,000000,000001,000000,000001,-00001,000000
000000000395,000000039500,-02047,001653,000381,-00009,-00001,000003,000002,-00002,000001,000000,000001,000001,000000,-00001,-00001,000000
000000000396,000000039600,-02074,001612,000448,-00008,000000,-00008,000001,-00012,000000,000000,000000,000000,000000,000000,000000,000000
000000000397,000000039700,-02096,001566,000517,-00008,000003,000003,-00003,-00003,000001,000000,000000,000000,000000,000000,000000,000000
000000000398,000000039800,-02112,001511,000589,-00008,000007,-00001,-00004,-00001,000001,000000,000000,000000,000001,000001,-00001,-00001
000000000399,000000039900,-02131,001455,000664,-00007,000005,-00003,-00004,-00007,000001,000000,000000,000000,-00001,000001,-00001,000000
000000000400,000000040000,-02148,001396,000737,-00009,-00004,-00002,-00004,000003,000001,-00002,-00001,-00001,-00001,000000,-00001,-00001
000000000401,000000040100,-02162,001336,000812,-00008,-00005,-00008,-00005,-00001,000000,000000,000000,-00002,000000,000001,000000,000000
000000000402,000000040200,-02172,001276,000880,-00009,-00003,-00003,-00007,-00004,000001,000000,000001,000001,000000,000000,000000,-00001
000000000403,000000040300,-02182,001219,000948,-00007,-00003,-00006,-00008,000005,000001,000000,000000,000001,000000,000000,000000,-00001
000000000404,000000040400,-02192,001165,001012,-00008,-00008,-00003,-00011,-00004,000001,000000,000000,000000,000000,000000,000000,-00001
000000000405,000000040500,-02199,001113,001071,-00007,-00009,-00005,-00012,-00005,000000,000000,000000,-00001,000000,000000,-00002,000000
000000000406,000000040600,-02201,001065,001124,-00005,-00004,000001,-00008,000000,000001,000000,000000,000000,000000,000001,000001,000000
000000000407,000000040700,-02200,001013,001170,-00009,000003,-00006,-00005,-00009,000000,000000,000000,000001,000000,000000,-00001,000000
000000000408,000000040800,-02192,000962,001214,-00007,-00001,000002,-00006,-00006,000001,000000,000000,000000,000000,000001,-00001,-00001
000000000409,000000040900,-02184,000908,001257,-00007,000000,-00009,-00003,-00003,000001,000000,000000,000000,000000,000000,-00001,000000
000000000410,000000041000,-02175,000853,001302,-00009,000006,000007,-00003,-00008,000000,000000,000000,000001,000000,000000,-00001,000000
000000000411,000000041100,-02167,000793,001352,-00009,000008,-00008,-00005,000000,000001,000000,-00001,000001,000001,000001,000000,-00001
000000000412,000000041200,-02160,000729,001407,-00008,000002,-00001,-00004,-00003,000000,000000,000000,000000,000000,000000,000000,000000
000000000413,000000041300,-02145,000658,001465,-00008,-00005,-00003,-00003,-00003,000000,000000,000000,000000,000000,000000,000000,-00001
000000000414,000000041400,-02130,000582,001523,-00009,-00005,-00005,000000,000005,000001,000000,000000,000000,000000,000001,000000,000000
000000000415,000000041500,-02114,000507,001583,-00008,-00003,-00003,000001,-00003,-00001,-00001,-00001,-00001,000000,000000,-00001,000000
000000000416,000000041600,-02090,000433,001639,-00005,-00004,-00006,000003,-00002,000000,000001,000000,000000,000002,000001,-00001,-00001
000000000417,000000041700,-02062,000353,001685,-00007,-00009,-00003,000000,000003,000001,000000,000000,000000,-00001,000000,000000,000000
000000000418,000000041800,-02030,000277,001727,-00007,-00009,-00007,-00004,-00009,000001,000001,000000,000001,000000,-00001,-00002,000000
000000000419,000000041900,-01994,000206,001760,-00008,-00001,-00001,-00007,-00005,000001,000001,-00001,000001,-00001,-00001,-00001,000001
000000000420,000000042000,-01954,000138,001789,-00008,000001,-00005,-00005,-00003,000001,000001,000002,000000,000000,000000,000000,000000
000000000421,000000042100,-01912,000071,001817,-00009,000001,000001,-00005,-00012,000001,000000,000000,000000,000000,000000,-00001,-00001
000000000422,000000042200,-01874,000006,001844,-00008,000001,-00006,-00003,-00003,000001,000001,000000,000000,-00001,000001,000000,-00002
000000000423,000000042300,-01841,-00056,001872,-00009,000007,000007,-00002,-00002,000002,000000,000000,000001,-00001,-00001,-00001,-00001
000000000424,000000042400,-01808,-00119,001901,-00008,000003,-00009,-00007,-00006,000001,-00001,000000,000000,000001,000001,-00001,-00001
000000000425,000000042500,-01778,-00180,001931,-00009,000002,000007,-00007,000005,000001,000001,000000,000001,000001,000001,-00002,-00001
000000000426,000000042600,-01746,-00245,001965,-00007,-00005,-00009,-00012,000000,000000,000000,000000,000001,000000,000000,000000,-00001
000000000427,000000042700,-01716,-00309,001999,-00008,-00004,-00004,-00009,-00003,000001,000000,000001,000000,000000,000000,-00002,-00001
